"","scale","group1wins","average_ballot_length_all","average_ballot_length_group1"
"798","0.97",2,5.721,5.3025
"799","0.98",2,5.871,5.6775
"800","0.99",2,5.886,5.715
"801","0.37",2,4.175,1.4375
"802","0.6",2,4.42,2.05
"803","0.75",2,4.63,2.575
"804","0.84",2,4.937,3.3425
"805","0.9",2,5.28,4.2
"806","0.94",2,5.492,4.73
"807","0.96",2,5.625,5.0625
"808","0.97",2,5.734,5.335
"809","0.98",2,5.891,5.7275
"810","0.99",2,5.906,5.765
"811","0.37",2,4.158,1.395
"812","0.6",2,4.44,2.1
"813","0.75",2,4.708,2.77
"814","0.84",2,4.916,3.29
"815","0.9",2,5.302,4.255
"816","0.94",2,5.415,4.5375
"817","0.96",2,5.691,5.2275
"818","0.97",2,5.737,5.3425
"819","0.98",2,5.911,5.7775
"820","0.99",2,5.913,5.7825
"821","0.37",2,4.187,1.4675
"822","0.6",2,4.404,2.01
"823","0.75",2,4.742,2.855
"824","0.84",2,5.013,3.5325
"825","0.9",2,5.255,4.1375
"826","0.94",2,5.463,4.6575
"827","0.96",2,5.648,5.12
"828","0.97",2,5.782,5.455
"829","0.98",2,5.869,5.6725
"830","0.99",2,5.868,5.67
"831","0.37",2,4.191,1.4775
"832","0.6",2,4.388,1.97
"833","0.75",2,4.649,2.6225
"834","0.84",2,5.005,3.5125
"835","0.9",2,5.229,4.0725
"836","0.94",2,5.497,4.7425
"837","0.96",2,5.682,5.205
"838","0.97",2,5.757,5.3925
"839","0.98",2,5.873,5.6825
"840","0.99",2,5.924,5.81
"841","0.37",2,4.17,1.425
"842","0.6",2,4.384,1.96
"843","0.75",2,4.649,2.6225
"844","0.84",2,4.969,3.4225
"845","0.9",2,5.253,4.1325
"846","0.94",2,5.512,4.78
"847","0.96",2,5.685,5.2125
"848","0.97",2,5.803,5.5075
"849","0.98",2,5.892,5.73
"850","0.99",2,5.909,5.7725
"851","0.37",2,4.181,1.4525
"852","0.6",2,4.379,1.9475
"853","0.75",2,4.68,2.7
"854","0.84",2,4.952,3.38
"855","0.9",2,5.211,4.0275
"856","0.94",2,5.496,4.74
"857","0.96",2,5.642,5.105
"858","0.97",2,5.715,5.2875
"859","0.98",2,5.863,5.6575
"860","0.99",2,5.903,5.7575
"861","0.37",2,4.19,1.475
"862","0.6",2,4.405,2.0125
"863","0.75",2,4.625,2.5625
"864","0.84",2,4.965,3.4125
"865","0.9",2,5.218,4.045
"866","0.94",2,5.454,4.635
"867","0.96",2,5.715,5.2875
"868","0.97",2,5.769,5.4225
"869","0.98",2,5.844,5.61
"870","0.99",2,5.909,5.7725
"871","0.37",2,4.18,1.45
"872","0.6",2,4.414,2.035
"873","0.75",2,4.684,2.71
"874","0.84",2,5.003,3.5075
"875","0.9",2,5.289,4.2225
"876","0.94",2,5.455,4.6375
"877","0.96",2,5.614,5.035
"878","0.97",2,5.824,5.56
"879","0.98",2,5.828,5.57
"880","0.99",2,5.889,5.7225
"881","0.37",2,4.167,1.4175
"882","0.6",2,4.412,2.03
"883","0.75",2,4.629,2.5725
"884","0.84",2,5.014,3.535
"885","0.9",2,5.294,4.235
"886","0.94",2,5.552,4.88
"887","0.96",2,5.689,5.2225
"888","0.97",2,5.754,5.385
"889","0.98",2,5.816,5.54
"890","0.99",2,5.884,5.71
"891","0.37",2,4.194,1.485
"892","0.6",2,4.378,1.945
"893","0.75",2,4.695,2.7375
"894","0.84",2,4.913,3.2825
"895","0.9",2,5.231,4.0775
"896","0.94",2,5.543,4.8575
"897","0.96",2,5.611,5.0275
"898","0.97",2,5.779,5.4475
"899","0.98",2,5.874,5.685
"900","0.99",2,5.919,5.7975
"901","0.37",2,4.161,1.4025
"902","0.6",2,4.41,2.025
"903","0.75",2,4.688,2.72
"904","0.84",2,4.978,3.445
"905","0.9",2,5.279,4.1975
"906","0.94",2,5.479,4.6975
"907","0.96",2,5.56,4.9
"908","0.97",2,5.764,5.41
"909","0.98",2,5.842,5.605
"910","0.99",2,5.916,5.79
"911","0.37",2,4.182,1.455
"912","0.6",2,4.403,2.0075
"913","0.75",2,4.639,2.5975
"914","0.84",2,4.91,3.275
"915","0.9",2,5.251,4.1275
"916","0.94",2,5.443,4.6075
"917","0.96",2,5.679,5.1975
"918","0.97",2,5.753,5.3825
"919","0.98",2,5.82,5.55
"920","0.99",2,5.909,5.7725
"921","0.37",2,4.194,1.485
"922","0.6",2,4.379,1.9475
"923","0.75",2,4.677,2.6925
"924","0.84",2,4.986,3.465
"925","0.9",2,5.23,4.075
"926","0.94",2,5.478,4.695
"927","0.96",2,5.639,5.0975
"928","0.97",2,5.736,5.34
"929","0.98",2,5.84,5.6
"930","0.99",2,5.885,5.7125
"931","0.37",2,4.198,1.495
"932","0.6",2,4.391,1.9775
"933","0.75",2,4.656,2.64
"934","0.84",2,5.006,3.515
"935","0.9",2,5.23,4.075
"936","0.94",2,5.461,4.6525
"937","0.96",2,5.597,4.9925
"938","0.97",2,5.75,5.375
"939","0.98",2,5.845,5.6125
"940","0.99",2,5.907,5.7675
"941","0.37",2,4.2,1.5
"942","0.6",2,4.425,2.0625
"943","0.75",2,4.746,2.865
"944","0.84",2,4.922,3.305
"945","0.9",2,5.288,4.22
"946","0.94",2,5.52,4.8
"947","0.96",2,5.623,5.0575
"948","0.97",2,5.749,5.3725
"949","0.98",2,5.86,5.65
"950","0.99",2,5.883,5.7075
"951","0.37",2,4.182,1.455
"952","0.6",2,4.368,1.92
"953","0.75",2,4.69,2.725
"954","0.84",2,4.954,3.385
"955","0.9",2,5.254,4.135
"956","0.94",2,5.534,4.835
"957","0.96",2,5.664,5.16
"958","0.97",2,5.795,5.4875
"959","0.98",2,5.856,5.64
"960","0.99",2,5.932,5.83
"961","0.37",2,4.188,1.47
"962","0.6",2,4.426,2.065
"963","0.75",2,4.705,2.7625
"964","0.84",2,5.013,3.5325
"965","0.9",2,5.241,4.1025
"966","0.94",2,5.482,4.705
"967","0.96",2,5.659,5.1475
"968","0.97",2,5.755,5.3875
"969","0.98",2,5.852,5.63
"970","0.99",2,5.905,5.7625
"971","0.37",1,4.176,1.44
"972","0.6",2,4.361,1.9025
"973","0.75",2,4.634,2.585
"974","0.84",2,4.954,3.385
"975","0.9",2,5.248,4.12
"976","0.94",2,5.54,4.85
"977","0.96",2,5.653,5.1325
"978","0.97",2,5.735,5.3375
"979","0.98",2,5.887,5.7175
"980","0.99",2,5.902,5.755
"981","0.37",2,4.2,1.5
"982","0.6",2,4.421,2.0525
"983","0.75",2,4.642,2.605
"984","0.84",2,4.929,3.3225
"985","0.9",2,5.237,4.0925
"986","0.94",2,5.495,4.7375
"987","0.96",2,5.639,5.0975
"988","0.97",2,5.761,5.4025
"989","0.98",2,5.843,5.6075
"990","0.99",2,5.902,5.755
"991","0.37",2,4.193,1.4825
"992","0.6",2,4.395,1.9875
"993","0.75",2,4.69,2.725
"994","0.84",2,4.922,3.305
"995","0.9",2,5.243,4.1075
"996","0.94",2,5.46,4.65
"997","0.96",2,5.585,4.9625
"998","0.97",2,5.746,5.365
"999","0.98",2,5.901,5.7525
"1000","0.99",2,5.888,5.72
