"","scale","group1wins","average_ballot_length_all","average_ballot_length_group1"
"798","0.97",2,5.738,5.345
"799","0.98",2,5.847,5.6175
"800","0.99",2,5.908,5.77
"801","0.37",2,4.178,1.445
"802","0.6",2,4.384,1.96
"803","0.75",2,4.663,2.6575
"804","0.84",2,4.967,3.4175
"805","0.9",2,5.251,4.1275
"806","0.94",2,5.436,4.59
"807","0.96",2,5.621,5.0525
"808","0.97",2,5.732,5.33
"809","0.98",2,5.857,5.6425
"810","0.99",2,5.881,5.7025
"811","0.37",2,4.173,1.4325
"812","0.6",2,4.382,1.955
"813","0.75",2,4.667,2.6675
"814","0.84",2,5.007,3.5175
"815","0.9",2,5.209,4.0225
"816","0.94",2,5.437,4.5925
"817","0.96",2,5.662,5.155
"818","0.97",2,5.76,5.4
"819","0.98",2,5.843,5.6075
"820","0.99",2,5.909,5.7725
"821","0.37",2,4.191,1.4775
"822","0.6",2,4.385,1.9625
"823","0.75",2,4.655,2.6375
"824","0.84",2,4.977,3.4425
"825","0.9",2,5.196,3.99
"826","0.94",2,5.466,4.665
"827","0.96",2,5.646,5.115
"828","0.97",2,5.794,5.485
"829","0.98",2,5.848,5.62
"830","0.99",2,5.912,5.78
"831","0.37",2,4.184,1.46
"832","0.6",2,4.393,1.9825
"833","0.75",2,4.694,2.735
"834","0.84",2,4.981,3.4525
"835","0.9",2,5.241,4.1025
"836","0.94",2,5.464,4.66
"837","0.96",2,5.626,5.065
"838","0.97",2,5.801,5.5025
"839","0.98",2,5.887,5.7175
"840","0.99",2,5.947,5.8675
"841","0.37",1,4.183,1.4575
"842","0.6",2,4.432,2.08
"843","0.75",2,4.625,2.5625
"844","0.84",2,4.969,3.4225
"845","0.9",2,5.272,4.18
"846","0.94",2,5.467,4.6675
"847","0.96",2,5.666,5.165
"848","0.97",2,5.785,5.4625
"849","0.98",2,5.871,5.6775
"850","0.99",2,5.868,5.67
"851","0.37",2,4.181,1.4525
"852","0.6",2,4.36,1.9
"853","0.75",2,4.675,2.6875
"854","0.84",2,5.02,3.55
"855","0.9",2,5.185,3.9625
"856","0.94",2,5.493,4.7325
"857","0.96",2,5.653,5.1325
"858","0.97",2,5.77,5.425
"859","0.98",2,5.833,5.5825
"860","0.99",2,5.913,5.7825
"861","0.37",2,4.202,1.505
"862","0.6",2,4.392,1.98
"863","0.75",2,4.712,2.78
"864","0.84",2,4.929,3.3225
"865","0.9",2,5.246,4.115
"866","0.94",2,5.428,4.57
"867","0.96",2,5.628,5.07
"868","0.97",2,5.788,5.47
"869","0.98",2,5.862,5.655
"870","0.99",2,5.914,5.785
"871","0.37",2,4.189,1.4725
"872","0.6",2,4.402,2.005
"873","0.75",2,4.694,2.735
"874","0.84",2,4.901,3.2525
"875","0.9",2,5.194,3.985
"876","0.94",2,5.489,4.7225
"877","0.96",2,5.634,5.085
"878","0.97",2,5.768,5.42
"879","0.98",2,5.884,5.71
"880","0.99",2,5.891,5.7275
"881","0.37",2,4.21,1.525
"882","0.6",2,4.389,1.9725
"883","0.75",2,4.671,2.6775
"884","0.84",2,4.944,3.36
"885","0.9",2,5.237,4.0925
"886","0.94",2,5.438,4.595
"887","0.96",2,5.627,5.0675
"888","0.97",2,5.756,5.39
"889","0.98",2,5.855,5.6375
"890","0.99",2,5.905,5.7625
"891","0.37",2,4.176,1.44
"892","0.6",2,4.375,1.9375
"893","0.75",2,4.625,2.5625
"894","0.84",2,4.939,3.3475
"895","0.9",2,5.282,4.205
"896","0.94",2,5.447,4.6175
"897","0.96",2,5.628,5.07
"898","0.97",2,5.766,5.415
"899","0.98",2,5.855,5.6375
"900","0.99",2,5.906,5.765
"901","0.37",2,4.177,1.4425
"902","0.6",2,4.358,1.895
"903","0.75",2,4.66,2.65
"904","0.84",2,4.979,3.4475
"905","0.9",2,5.258,4.145
"906","0.94",2,5.528,4.82
"907","0.96",2,5.574,4.935
"908","0.97",2,5.759,5.3975
"909","0.98",2,5.868,5.67
"910","0.99",2,5.902,5.755
"911","0.37",2,4.167,1.4175
"912","0.6",2,4.393,1.9825
"913","0.75",2,4.666,2.665
"914","0.84",2,4.966,3.415
"915","0.9",2,5.222,4.055
"916","0.94",2,5.513,4.7825
"917","0.96",2,5.631,5.0775
"918","0.97",2,5.807,5.5175
"919","0.98",2,5.851,5.6275
"920","0.99",2,5.877,5.6925
"921","0.37",2,4.212,1.53
"922","0.6",2,4.38,1.95
"923","0.75",2,4.663,2.6575
"924","0.84",2,4.974,3.435
"925","0.9",2,5.287,4.2175
"926","0.94",2,5.442,4.605
"927","0.96",2,5.642,5.105
"928","0.97",2,5.763,5.4075
"929","0.98",2,5.805,5.5125
"930","0.99",2,5.912,5.78
"931","0.37",2,4.214,1.535
"932","0.6",2,4.436,2.09
"933","0.75",2,4.676,2.69
"934","0.84",2,4.948,3.37
"935","0.9",2,5.327,4.3175
"936","0.94",2,5.449,4.6225
"937","0.96",2,5.674,5.185
"938","0.97",2,5.719,5.2975
"939","0.98",2,5.855,5.6375
"940","0.99",2,5.88,5.7
"941","0.37",2,4.183,1.4575
"942","0.6",2,4.417,2.0425
"943","0.75",2,4.699,2.7475
"944","0.84",2,5.03,3.575
"945","0.9",2,5.241,4.1025
"946","0.94",2,5.5,4.75
"947","0.96",2,5.663,5.1575
"948","0.97",2,5.727,5.3175
"949","0.98",2,5.874,5.685
"950","0.99",2,5.902,5.755
"951","0.37",2,4.189,1.4725
"952","0.6",2,4.403,2.0075
"953","0.75",2,4.687,2.7175
"954","0.84",2,4.994,3.485
"955","0.9",2,5.24,4.1
"956","0.94",2,5.495,4.7375
"957","0.96",2,5.66,5.15
"958","0.97",2,5.753,5.3825
"959","0.98",2,5.882,5.705
"960","0.99",2,5.899,5.7475
"961","0.37",2,4.175,1.4375
"962","0.6",2,4.391,1.9775
"963","0.75",2,4.705,2.7625
"964","0.84",2,4.927,3.3175
"965","0.9",2,5.248,4.12
"966","0.94",2,5.504,4.76
"967","0.96",2,5.655,5.1375
"968","0.97",2,5.751,5.3775
"969","0.98",2,5.874,5.685
"970","0.99",2,5.878,5.695
"971","0.37",2,4.184,1.46
"972","0.6",2,4.367,1.9175
"973","0.75",2,4.686,2.715
"974","0.84",2,4.973,3.4325
"975","0.9",2,5.208,4.02
"976","0.94",2,5.522,4.805
"977","0.96",2,5.616,5.04
"978","0.97",2,5.785,5.4625
"979","0.98",2,5.824,5.56
"980","0.99",2,5.892,5.73
"981","0.37",2,4.146,1.365
"982","0.6",2,4.411,2.0275
"983","0.75",2,4.633,2.5825
"984","0.84",2,4.94,3.35
"985","0.9",2,5.269,4.1725
"986","0.94",2,5.453,4.6325
"987","0.96",2,5.639,5.0975
"988","0.97",2,5.728,5.32
"989","0.98",2,5.839,5.5975
"990","0.99",2,5.923,5.8075
"991","0.37",2,4.157,1.3925
"992","0.6",2,4.431,2.0775
"993","0.75",2,4.702,2.755
"994","0.84",2,5.007,3.5175
"995","0.9",2,5.201,4.0025
"996","0.94",2,5.455,4.6375
"997","0.96",2,5.666,5.165
"998","0.97",2,5.754,5.385
"999","0.98",2,5.89,5.725
"1000","0.99",2,5.906,5.765
